2.329912759779674936e+00
2.295073228138030608e+00
2.305193935937900562e+00
2.316529094985343207e+00
2.281765587201086909e+00
2.314492652831717567e+00
2.289833473628074323e+00
2.264395037782493514e+00
2.272578949929320302e+00
2.273052711378325430e+00
2.262585219944214021e+00
2.245765039628591975e+00
2.255203567235076090e+00
2.236325221060917912e+00
2.268909526875990235e+00
2.250151549927553063e+00
2.225065696729431330e+00
2.205510337970677526e+00
2.217119617696323708e+00
2.228318483685591822e+00
2.221924963926986241e+00
2.179487686388097867e+00
2.175702452372206164e+00
2.202029339226943883e+00
2.188237281877092766e+00
2.171569916629039643e+00
2.144611416497542500e+00
2.134223475632014200e+00
2.162833633667887501e+00
2.121646586531208634e+00
2.123163491618587972e+00
2.112266185837505361e+00
2.145945776941188488e+00
2.083572263864159613e+00
2.083118275117810114e+00
2.087163698749120666e+00
2.089488834139763274e+00
2.096401940197037739e+00
2.078811885731854048e+00
2.073552469774334384e+00
2.052118026156988684e+00
2.110701761891216499e+00
2.063459258477266189e+00
2.024754502193696570e+00
2.027506392942901137e+00
2.058232854421983671e+00
2.067124553965468348e+00
2.052682346182248097e+00
2.032533697922097371e+00
2.020578567786757151e+00
2.024440053663560946e+00
2.033857057704468563e+00
2.021783190778215111e+00
2.066397039224688648e+00
2.055521097783699958e+00
2.048489886077395905e+00
1.999994191157772105e+00
2.002185750939143638e+00
1.995620692701618015e+00
1.957861079349726641e+00
1.998116667978893979e+00
1.976776763311610230e+00
1.989479519836446331e+00
2.010484785994362866e+00
1.976097682540838063e+00
2.007169615554937447e+00
1.929798783160632469e+00
1.992417844005804684e+00
1.992810868914643763e+00
1.930017421361741592e+00
1.953294691483074663e+00
1.952913857334333203e+00
1.934204174875542082e+00
1.913110600538874495e+00
1.968333544185891126e+00
1.929657933883342613e+00
1.922212400776202701e+00
1.924959373661107254e+00
1.911952904147125931e+00
1.914860465352825170e+00
1.917181740235365695e+00
1.901333518322234406e+00
1.880187607965860819e+00
1.873493505284103300e+00
1.927249654504198384e+00
1.921056555955062528e+00
1.913782671800387414e+00
1.878556332273091378e+00
1.882249365762231674e+00
1.883447699540135245e+00
1.872489580721055757e+00
1.908107276015271081e+00
1.859406391106991130e+00
1.859557596130949397e+00
1.836842803796069568e+00
1.861380559657986211e+00
1.878825953439946517e+00
1.827060984538701804e+00
1.860713775441277695e+00
1.838000468280457600e+00
1.864026218100524934e+00
1.811826120706455878e+00
1.836012578723907662e+00
1.851042005556515768e+00
1.839271174598947622e+00
1.832829016571052128e+00
1.858153748149423690e+00
1.817761635250673136e+00
1.811425303891520677e+00
1.845766344028001216e+00
1.813326205156879922e+00
1.799313350162010661e+00
1.809025795622115851e+00
1.801989215861861116e+00
1.827820968970216287e+00
1.773258759696086928e+00
1.818605099604470698e+00
1.764362576663049520e+00
1.809562039148732593e+00
1.777507980508804764e+00
