1.674918836975763413e-09,7.572321840295398064e-04,1.925700178336620452e-02,6.600423316098659177e-01,2.243802814095240366e-04,5.971348247606923104e-05,1.689112899079408051e-02,1.204413800689650357e-02,2.225273357294405268e-03,2.071119348935864315e-03
1.289549847550143390e-08,6.873374107254160217e-04,1.237746772284335946e-02,1.707019982328135253e-05,6.183358140006984804e-01,4.513350843242181008e-04,1.117293787700036033e-02,1.191447705762813114e-02,1.988065156274177424e-03,2.570551866753023433e-03
4.248736792314606095e-04,2.091225040936542292e-03,1.150494845919714307e-02,1.480217106716490280e-03,3.419491693195184610e-03,5.598954686457581209e-01,1.096097490444519935e-02,1.479766939759551841e-02,3.951231421991123829e-03,5.429297498250938367e-03
2.281599644934104508e-08,4.782183561558720278e-04,4.045350842906149033e-03,6.672882063948008119e-04,2.680789165249332275e-03,4.695200161595166136e-03,5.440741921290624949e-01,7.598445993010087031e-03,1.301673636236274755e-03,2.477182043257264172e-03
3.450007158581985757e-05,6.787773706203884200e-04,2.849854421822435677e-03,1.448761647210658563e-03,4.623468390827174812e-03,4.867365732184438243e-01,8.845871564553598257e-03,6.347520640715320801e-03,1.457895244214263463e-03,2.791049092088840333e-03
6.402443250039513423e-01,3.088700277473468894e-04,1.136701207142777267e-03,1.209785526480339473e-03,4.228109162890762371e-03,2.935739438969754700e-02,1.013229812695259219e-02,3.584468189514218063e-03,7.806679017767669459e-04,1.794731914082569333e-03
2.319149574613431494e-04,1.500061018929939880e-04,4.425129140750162478e-04,1.012224648219528121e-03,5.469629493371908069e-01,4.426099449984879919e-02,9.852932768629257473e-03,2.029435311513898450e-03,4.143673614044520045e-04,1.133012386517493440e-03
1.405225337931112961e-03,3.475867264577976062e-04,4.767979699665772140e-04,1.610903987168753326e-03,1.192938286795039611e-02,3.343339507295760016e-01,1.062659935923588282e-02,1.908930197977340556e-03,6.897429225538640558e-04,1.497995817541960357e-03
2.330718562047904164e-03,3.302322360331468227e-04,3.192899153810981223e-04,1.546572694433606720e-03,1.785017147593956355e-02,8.920424464606521719e-02,8.832372508822492613e-03,1.366254591206747093e-03,5.927407540532781717e-04,5.849914454004884190e-01
3.167365009810457679e-03,3.692383388672727069e-04,2.734816297774957301e-04,1.562497670856418308e-03,2.039142361695572836e-02,9.740898472493690619e-02,7.129312346189707605e-03,5.878636862765466153e-01,5.850950392046583943e-04,3.937388602723507387e-03
1.989639255488701020e-03,3.109853619256447595e-05,3.007575516832173795e-06,6.028699993242143673e-01,1.508014674387531465e-02,7.288490311015047296e-02,3.426814622929776587e-03,1.820151132940911421e-03,8.305635789602496249e-05,4.334908961466721507e-03
3.955196119835811645e-03,5.132890751576624265e-04,2.951509935665706970e-04,4.684642334848629006e-03,1.630765296948243417e-02,3.340905885248883767e-01,4.558531890849175892e-03,5.856152521518118506e-03,6.974853867429608653e-04,9.076919706419283446e-03
2.795035390174252250e-03,2.198733046713223917e-04,8.208644755824441195e-05,6.096123356937619385e-03,4.861887264305167489e-01,5.839747522103656829e-02,2.543422206805902742e-03,5.995419558636035096e-03,3.158082581310063118e-04,7.973543650589578341e-03
2.262123926765040142e-03,1.673349464740439357e-04,4.677877710689893644e-05,7.316547440504615925e-03,4.415558604081899485e-01,5.282484305312645095e-02,1.701446605561956170e-03,6.046825987107159496e-03,2.489796728381297509e-04,7.183682194430384381e-03
2.309177129264363033e-03,2.772555975568779087e-04,1.067993541148734023e-04,8.517880210764753116e-03,3.301611320304335684e-01,3.989362826215025332e-02,1.558214153541091340e-03,6.388376998422175095e-03,3.768123272341095164e-04,6.912801469999752327e-03
8.421582891299119302e-04,3.912141475758957602e-06,6.453092916968565795e-01,5.218978773945951583e-03,1.301996713647983472e-01,2.067898696141381998e-02,3.435738693944681045e-04,3.562971812312731683e-03,1.034465749900375015e-05,3.298889095511443968e-03
1.695731111138737987e-03,2.689817670732347430e-04,8.566677713094505292e-04,6.748864933624734198e-03,1.684553874066006263e-01,1.450463413918173620e-02,8.801906210555592892e-04,4.770780409018726513e-03,2.969754009519515940e-04,5.404995416657809582e-01
2.252372479936650199e-03,6.650396196644961207e-04,5.589101640878995081e-01,7.212552888320804614e-03,1.488886006352065638e-01,1.010980932361650424e-02,1.344409919602765433e-03,5.189355204297880358e-03,7.211374447050332729e-04,1.089332299221708149e-02
6.765889721396461205e-04,6.685597353231485828e-05,5.406045974958828028e-03,3.320385766346994894e-03,2.381573904734564928e-01,3.419353234379625493e-03,2.591863621354273937e-04,2.198369962690301972e-03,8.241051502400981383e-05,1.032947440916992705e-02
1.125832342432611432e-04,1.671714039413723987e-05,7.926985430406586347e-03,1.302470161647104139e-03,1.072715523215824890e-01,5.957923920260254080e-01,2.198532846774023082e-06,7.827626039617662304e-04,1.528700362962534564e-05,8.692653198897387981e-03
9.461842773081475069e-05,8.154599985753928861e-06,1.124984091813295735e-02,5.911823468504983081e-01,8.463485050056329673e-02,2.068567351768757240e-03,2.293163843366785746e-06,5.868771215788610995e-04,6.536076412644532325e-06,8.615437232819047123e-03
2.118079120815283864e-04,1.457348886432723143e-05,1.353134686173439356e-02,3.885485680805064821e-03,5.297282481220615125e-02,4.034985968791223940e-03,5.763319553491961096e-05,5.980158424631361047e-01,2.316093045730018539e-05,8.822177409911946891e-03
1.488673169892262356e-05,2.981184748178308740e-05,1.032750714575269430e-02,5.372394077731844630e-01,2.358157009729482459e-02,3.211031155797656501e-03,8.689981352634711359e-06,1.516786598337649828e-03,2.928169839510337248e-05,5.183725556258581869e-03
2.434419416110569778e-04,5.589917063582101246e-05,1.085238451961349944e-02,1.860696607941786374e-02,1.302199456364890214e-02,5.196436965995081259e-03,9.816012127123900427e-05,5.362243397661826672e-01,7.147925019133513581e-05,5.887075514381589700e-03
1.984147426069950767e-05,6.623778774502660993e-06,6.450069713673256024e-03,2.539867117786676065e-02,4.037581452943263781e-03,3.304262490372788467e-03,7.992749312329924295e-07,1.151972386104113850e-02,6.436137055683319730e-01,2.940330969398878991e-03
2.042636714666977674e-05,2.556898316653188040e-06,5.356484029275428993e-01,2.878730571064495522e-02,1.468547258182098915e-03,2.900958731411885407e-03,8.039118780984168772e-08,1.993965042781145267e-02,2.616315620345446803e-04,2.100124274891750509e-03
6.010920407888252199e-08,3.159272692521785357e-05,8.753468894811232415e-03,4.156949602910023356e-01,2.627698012682124699e-04,1.895378781406969592e-03,2.249702062091649872e-05,2.236196344712178957e-02,6.080604877113544859e-04,1.078975236871508982e-03
3.206985954579941222e-05,1.064577771872166408e-06,1.354013103263507038e-02,4.838593417841341449e-02,1.520583711528692079e-04,2.110976102901265718e-03,4.542285830802568124e-06,4.220169141705119031e-01,1.758015766335999791e-03,1.184066332231959720e-03
1.856293743357220955e-04,8.979828979736019122e-05,1.642839451798664557e-02,5.910698818181550629e-02,1.817176724523849761e-04,2.473925410503453794e-03,1.136388510127604089e-04,4.589119327807498344e-02,5.523844494794056814e-01,1.461298425102951302e-03
1.905682234056333573e-05,8.261537771157489174e-07,1.280426836132752579e-02,3.368319568483379434e-01,1.523993074545922274e-06,1.216967950757089165e-03,2.552461411665049623e-06,5.151669758913503955e-02,6.946204083178425179e-03,5.618320054950619357e-04
3.317279791555074295e-06,2.526867084453992475e-05,4.974675853880973220e-01,7.619549929867154570e-02,1.166489479848092350e-04,5.431380646633201387e-04,2.158235036781698475e-05,4.371642293070302637e-02,1.007045447049807578e-02,1.682403089697522914e-04
4.630651499708795995e-04,3.488394828648493269e-04,2.477263633296579795e-02,8.537860325159205011e-02,6.220604345014427716e-01,2.035358055241871106e-03,3.868570433756058952e-04,3.825037894605449323e-02,1.919024144013621938e-02,1.295935002070745497e-03
1.056868661003728077e-04,6.274188616019203968e-01,2.724968133012062657e-02,6.427004861278877434e-02,2.302868135234190235e-04,8.845995148703624010e-04,7.099227750282166636e-05,2.194239437130690931e-02,1.574702826403462028e-02,4.553040150109089281e-04
6.476699042965320396e-01,1.077437064890657373e-04,2.243108456971601786e-02,3.590609595968375506e-02,9.725311522912928337e-05,9.837665749278154111e-05,5.140999026055830879e-05,9.473432756605299626e-03,9.491228851572421077e-03,6.270701382667475607e-06
7.868143450390555332e-04,1.712156846383779954e-03,4.265620522828684202e-01,2.277845108119974302e-02,1.421890658875363646e-03,7.012381787174840325e-04,1.078545680576700500e-04,7.241718941222976581e-03,1.140251121938235489e-02,4.201624731868319686e-04
2.178027660079184368e-03,3.215506346766588454e-03,3.804082327058162794e-02,1.290578715756894243e-02,5.634853375579350621e-01,9.277225300012676649e-04,2.660162484544754133e-04,4.761903141360908712e-03,9.818623164682674029e-03,6.446800353194909444e-04
1.444907502588994993e-03,1.861648803915450087e-03,3.919616882317834838e-02,5.425773693831941191e-01,3.661600501784276120e-03,8.621355468392903328e-05,3.245152905830959671e-06,1.261276885755661069e-03,3.944333354794818045e-03,1.991704341096388938e-05
2.512751942357097437e-03,2.778359488534946214e-03,3.681185240112221785e-02,7.260474407193690492e-03,5.006166065021931955e-01,2.391926836806400108e-04,3.265078063348168515e-05,9.810151860066146368e-04,3.519669555951103306e-03,1.331862870057864414e-04
4.241751264599188248e-03,4.403447214290414843e-03,3.099307542584480227e-02,1.097339568320617083e-02,3.939568958097595108e-01,8.324399844362744992e-04,4.008897431761115015e-04,1.308950060441213580e-03,4.257937887171259900e-03,6.778182846524270170e-04
2.738348246429223205e-03,2.745020778896083407e-03,1.848487066391937828e-02,5.017452620821504228e-01,7.454538577659121368e-02,2.844428216784467846e-04,8.292258584665818956e-05,3.555328431568511248e-04,1.996053610119962168e-03,2.007470689685306555e-04
2.566850321642366248e-03,2.447259313942314225e-03,1.167184494883926824e-02,1.771544501134822425e-02,1.058085945827477309e-01,6.144949740664884530e-01,8.997493556678750964e-05,2.273767838669700579e-04,1.413735044280848684e-03,1.892910852517225523e-04
2.791835246467427954e-03,5.606491423910714422e-01,7.881662643190654599e-03,2.557138077153993036e-02,1.042784028379146882e-01,1.713124878394655087e-03,2.296458072780360596e-04,2.944465120171619785e-04,1.446071620836530350e-03,3.651008816792601836e-04
3.196560648765187605e-03,7.150704801697826962e-03,5.797012716907972915e-03,2.895058627385233702e-02,8.209717761307122608e-02,4.134917962636463704e-03,5.456233553079120700e-04,5.002743869078732407e-04,1.758960961000322889e-03,5.968775098161962500e-01
4.858268927841662664e-03,4.652447801393074234e-01,6.195568162841873922e-03,3.040866530307493806e-02,5.691460049412995492e-02,8.030983630833795142e-03,1.568998603798369643e-03,1.330544820599954435e-03,3.032469379528928560e-03,4.094390847284112497e-03
1.530269093739686703e-03,2.054534051989667306e-02,1.635030755467327575e-03,1.768426197430807492e-02,2.671497132302587743e-02,4.798518531602485003e-03,2.470408500432498934e-04,1.333089815793528788e-04,7.570797018964151416e-04,5.548198962011663404e-01
1.156662821360089676e-03,2.981967932369424326e-02,9.240178085020519421e-04,1.237436148840798111e-02,1.342694433576615241e-02,4.840485685012502724e-03,2.377366395177457820e-04,9.892036921340561183e-05,6.006188002027822437e-01,9.627774682885835086e-03
9.614659970865187082e-04,3.245924217611888957e-02,6.015561481282893919e-01,8.478283838590446736e-03,6.572597714107980549e-03,4.543932522618786447e-03,2.470782633664207078e-04,9.570164596121878405e-05,2.028562394485798875e-03,1.624667609800677787e-02
1.501221325299377128e-03,3.217277446020196802e-02,2.604937957727007387e-03,7.397413573799217594e-03,4.574308392709738012e-03,5.446954275116706705e-03,6.736993347386235811e-04,6.092337193514651972e-01,4.902001862157377189e-03,2.288572225753631589e-02
5.937994847996277414e-01,2.263600094036856761e-02,3.076896864393692879e-03,4.258293491218114596e-03,1.664872688038193443e-03,3.218117150357838099e-03,2.439666752352963623e-04,8.337822223308437655e-04,4.140255656910405216e-03,1.813552457745869206e-02
2.582908481863235156e-03,1.702689093630257305e-02,5.411241148048850924e-01,3.187769376803746210e-03,1.016899495098737760e-03,3.008872520886370604e-03,3.357247538462762278e-04,1.968862972630373853e-03,5.057369556651266675e-03,1.694097885671159640e-02
4.648715555246187882e-03,1.276044275278081196e-02,1.048551045813836229e-02,2.645271300946978963e-03,8.073276908118502595e-04,3.065845365297355067e-03,5.371600140473851764e-04,3.340173400126391322e-03,5.998280275687582069e-03,4.570530650847985932e-01
2.983739801475646276e-03,5.260770095680628901e-03,1.068052371123988029e-02,6.253662217848128752e-04,4.062486088537050229e-06,7.969284320629222481e-04,2.427036603931516138e-06,1.610330145727718182e-03,5.627921285761348091e-01,1.628625068197122119e-02
4.504511878572311362e-03,4.474075822063851987e-03,1.520256301014188266e-02,7.573877878396027916e-04,6.333681386868227796e-05,1.377703882580625424e-03,1.657899912031504360e-04,2.869955937996831671e-03,5.003249416019653895e-01,2.579446142820565266e-02
4.723219652558278969e-03,3.142503052406679740e-03,1.568805066966913117e-02,5.974015803617983410e-04,6.488518383886515109e-05,1.430707291698150472e-03,2.739026050638020343e-04,3.259171428942704216e-03,4.070661549080382691e-01,2.828893351844674262e-02
3.926237683540063916e-03,1.823409553938963503e-03,1.306034355330636630e-02,3.333540095991558956e-04,9.134791505466966909e-06,9.465173806165257282e-04,1.592786879683588512e-04,2.637156979288514738e-03,7.020098698445909058e-02,4.231590199508995509e-01
3.174586304531901940e-03,1.064185188239303746e-03,1.004783689066693179e-02,1.957949062489316137e-04,2.536206988050866661e-07,6.010833805105830893e-04,6.254360473616873417e-01,2.057190961935581510e-03,9.748033080087485647e-02,3.375710058987064360e-02
4.750943439392154265e-03,1.819064672805629796e-03,1.078126416931720136e-02,7.753258632235060163e-04,2.270316494872993258e-04,1.477500794819867772e-03,1.851216445031686995e-03,5.484587904333175779e-01,1.042302467443304709e-01,4.555278868716470392e-02
2.943446608425407448e-03,8.593603469007417327e-04,6.743510508620471564e-03,2.982626437121911199e-04,4.568058279102041531e-05,8.781613438702290820e-04,2.381852060076110160e-03,5.702168210093331267e-03,2.587472544757173365e-01,4.169754274469823080e-02
5.279912538590525797e-03,2.264467552721834490e-03,8.684065305565261822e-03,1.480504020678182582e-03,7.285015224130731923e-04,2.102146544174062198e-03,5.623508092415185032e-03,4.770350813468924311e-01,1.026461646650946996e-01,3.601617872974272050e-02
5.831440120795254867e-01,2.252829757334750172e-04,2.705907976301337101e-03,6.721305592029676269e-05,3.466784861168815813e-06,2.410794197570340091e-04,2.317277032165998996e-03,1.536567010108196366e-02,8.953160305486501658e-02,1.881934074837850190e-02
3.048565297389178429e-03,1.541499061020243757e-04,1.853121788211448476e-03,5.006586076250375686e-05,3.676748548816652223e-06,1.943222626893589269e-04,2.428554165327614749e-03,2.295040829122609732e-02,6.732480158170377205e-02,4.745501781478372316e-01
4.349254260532012945e-03,8.168421636020855702e-05,1.171844745845365948e-03,2.158936735734872303e-05,1.040290358397044643e-05,1.352714726798408111e-04,2.264465250195857749e-03,4.094262051533704705e-01,4.283155226827652790e-02,1.765469304613669077e-02
4.070369842404193174e-03,2.098901815599755231e-07,4.914978427190646974e-04,4.680811046582621217e-06,1.416800026676140261e-04,3.496895774259742496e-07,5.912660615293440225e-01,3.997833012928104363e-02,1.779211829789226901e-02,1.445076757601178492e-02
8.874941613477752012e-03,6.011635208624144244e-01,1.883434728279599624e-03,4.741576878241314259e-04,2.029153428263521771e-04,6.797320829275078002e-04,7.198547378161469605e-03,6.369072035300633872e-02,1.654340454027603338e-02,2.293382202925069516e-02
5.848175820559944373e-03,6.736284884510451362e-04,5.970789678567816087e-04,4.985359317215111923e-05,7.143829411652006966e-07,1.481372399618127982e-04,7.223400307769545572e-03,5.758457874771903684e-02,5.119093544532742346e-01,1.673288948944454818e-02
4.491436746285685719e-03,1.038654849503908807e-03,3.233027565592487096e-04,1.105105433552250075e-05,1.752670585282771964e-05,1.926501665657661308e-05,5.173383888910338957e-01,3.994470181527303571e-02,7.018043299176835934e-03,1.048536258524393645e-02
5.192683624675730435e-03,5.614601598840837093e-01,6.212759741688998619e-04,1.420870829257778948e-04,3.458899914816665651e-05,2.323554795577590976e-04,1.786646006980133206e-02,3.217851449727116703e-02,1.072475139004018183e-02,1.046686234343365343e-02
2.484725710365680035e-03,4.225205410476472363e-03,6.518975794947816653e-05,5.912209046487856997e-06,5.940921779330515969e-05,8.344923649534114470e-07,4.337993827877094088e-01,1.710964271874840584e-02,7.452101329838652956e-03,5.338882978517425597e-03
5.160181370356411445e-01,1.460844637125313129e-02,1.773451306829586585e-03,1.029839613734995175e-03,6.667495382068318668e-04,9.892267846608158739e-04,5.263740517211711045e-02,1.722216521557446908e-02,1.245860656943540562e-02,8.483309711045366325e-03
4.912495750310528347e-03,1.064699174421813131e-02,6.258975030971171138e-01,1.716569087244863244e-06,2.418398728484854412e-06,4.450226403584096993e-05,6.466377594801300810e-02,7.082627951012466887e-03,6.945449984828022325e-03,3.436656288891225351e-03
5.547788646859399056e-03,9.082557657405593288e-03,3.053125563844576781e-04,6.482625234450909435e-01,9.704715452671585317e-05,1.058141314892967528e-05,5.480024146112868338e-02,2.642258343399087571e-03,3.559695934513521561e-03,1.308033682649958158e-03
7.519145745462385913e-03,9.868716459004727923e-03,5.877001558898760081e-01,1.672567495960497952e-04,1.086123575442243500e-05,1.396445866091767068e-05,4.868088868422568161e-02,2.159159038680347458e-03,3.883784074457970106e-03,1.478810172074738897e-03
8.597758770817445079e-03,4.949669656568407294e-01,5.029613738566349190e-03,8.269129334892225125e-04,1.837219214152805581e-06,4.887654365972324885e-05,3.330279361856462728e-02,1.527289049518731163e-03,3.202442590648871615e-03,1.247089392232490464e-03
5.298053828390349995e-01,1.190987569387993820e-02,5.854576145596280048e-03,4.131751808671048766e-04,1.781151187315058941e-04,7.138321189814721276e-05,1.593386873908527249e-02,2.001676386058830279e-04,9.736051530545738976e-04,1.748844697345756872e-04
4.769701735230503781e-01,1.670645316842400349e-02,8.956791633822494894e-03,9.348840653059947454e-04,6.624805772982987509e-05,2.197584879702247054e-05,9.703835104718661758e-03,1.762044200751615680e-04,8.547468106364290545e-04,1.884737932651881387e-04
3.704464445477199941e-02,2.181456641101400806e-02,1.347410599592163867e-02,5.618476805968450893e-01,5.810581248957522613e-05,9.216087299100444909e-05,8.107695542140264805e-03,6.045144907196870051e-04,1.572215715115750975e-03,6.682628731149811187e-04
4.838911091133461101e-02,1.786182218704559024e-02,1.056646770755255427e-02,5.476410324793172801e-01,8.154134043126042236e-06,3.724153347840553275e-06,4.089374829791126223e-03,1.663819849475358899e-04,9.401547004791739170e-04,2.841534526557606814e-04
5.427271760496820557e-02,1.634483386060857357e-02,1.066202012156522438e-02,1.388999316927660294e-02,2.055760800997905071e-05,7.370567142458862972e-05,5.523462093921073235e-01,3.183001877826967664e-04,1.190497611712678337e-03,4.982485160647934013e-04
5.069976211654510234e-02,1.505002709139414974e-02,1.101401454363690191e-02,2.638332982630518450e-02,6.156147213810082564e-01,3.354421236458909753e-04,6.860416328245117108e-03,6.859767340272549191e-04,1.695445788978509980e-03,9.409566632382804392e-04
3.247491464974849168e-02,7.944312113805673467e-03,5.811432945843205029e-03,2.570525188128642766e-02,1.611156536724026966e-04,6.652333186906537569e-06,5.278051648880333069e-01,6.104791893409529445e-05,4.827233530263901366e-04,1.588502077881548044e-04
2.507956731703079103e-02,5.106813359562057952e-01,5.966314328258865742e-03,2.865034745057589913e-02,1.146292855666775426e-03,1.336062841314021436e-04,1.453964488917322551e-02,2.580005075461485925e-04,8.216442013059371526e-04,4.081045095747882438e-04
1.541651369716491408e-02,1.092722450436512359e-02,4.350142019887323110e-03,2.452104021049582999e-02,1.842883165307477363e-03,1.446599969124874824e-04,4.228540141588249535e-01,2.657316425494486061e-04,8.036517822062808200e-04,4.422831466876291865e-04
4.734552614653680935e-01,1.365705899073976770e-02,4.112516541840765052e-03,2.143042570640043762e-02,2.515495079553283636e-03,1.729311145250371062e-04,3.901886111358485870e-02,3.188083975495177884e-04,6.321546965369365329e-04,3.880249998757418243e-04
1.876928221696914922e-02,1.925217190866314321e-02,5.553002994647064823e-03,2.016569288522600603e-02,5.531421167295935692e-03,1.122459503872741621e-03,6.826973165224768658e-02,1.400932587584947844e-03,2.180019495436382078e-03,5.756021126870984883e-01
1.100141416454014816e-02,1.049742993183475949e-02,1.214018264697673804e-03,7.897769211084766650e-03,1.600678097225066883e-03,6.333013956212453222e-01,6.134194655979718913e-02,3.394330188653787289e-05,2.354814542262390097e-04,7.652291236654026538e-04
1.821859159203904205e-02,1.464780809631683126e-02,3.395904482098781839e-03,1.077596251621150067e-02,4.927784761352207131e-03,2.003323469565908288e-03,5.781266432800045291e-02,1.109303369345978349e-03,1.613407682163150482e-03,5.373231433912674104e-01
1.236861719375514750e-02,9.595228129400466821e-03,1.630974317581065924e-03,5.603860973695006138e-03,2.929799876544668738e-03,1.963998081627795021e-03,4.098216099983493371e-02,4.129101755970507911e-04,7.353018600099469910e-04,5.054576200940106290e-01
8.922710285554283707e-03,5.190805742794698530e-01,8.658006853919650910e-04,3.079481570374492660e-03,1.594727302705830014e-03,1.741997907761676278e-03,2.353802103687311492e-02,1.036967441382828311e-04,2.895359665318651752e-04,1.799134836730678644e-02
1.319331625569323055e-02,1.629450565515419905e-02,2.951195876901002973e-03,5.965868913713631705e-03,5.270277651216933104e-03,5.614818353984233137e-03,2.342714183439415301e-02,5.756705170049428721e-01,1.989913744229338585e-03,4.208848685405454371e-02
5.548152778234469694e-03,4.726370022897533607e-01,6.233978567253851142e-04,1.625626655373232921e-03,1.271643135425141189e-03,2.337649206364715918e-03,9.294366471258422996e-03,6.912498903931881163e-04,2.687598844040756151e-04,3.629577752128115842e-02
4.545194992403253122e-03,2.498993471073164899e-02,6.001755692012317178e-01,1.409752673329454919e-03,1.469534129163105546e-03,2.723674195078067562e-03,6.485631114349756608e-03,1.848765898941406817e-03,3.669919829087667988e-04,3.865700813524126228e-02
7.885988418949715223e-03,3.804824068023075073e-02,3.901895090364503049e-03,3.325904224411366412e-03,3.039452422975615683e-03,5.382883119994710253e-01,6.581949079034006035e-03,4.491171705997904634e-03,1.234821147843187875e-03,3.356219092587237746e-02
